price,year,home_size,parcel_size,beds,age,pool,cbd_dist,x_coord,y_coord
77.131,2000,1184,8043,3,30,0,9747.39,509125.3,1550133
125.946,2000,1814,7918,3,47,0,2939.29,541691.5,1537885
626.654,2004,4276,43563,4,7,1,19505.22,471614.2,1521052
204.194,2004,1941,4949,3,0,0,21139.97,543366.3,1462244
77.626,2002,1478,5349,3,13,0,15428.12,500684.1,1568480
104.182,2003,1533,6094,3,0,0,7053.46,512147.3,1526505
309.667,2001,2784,10214,4,0,1,13786.35,490745.8,1520937
405.253,2005,3664,9657,4,2,0,16158.05,482322.9,1523715
214.514,2001,2471,9903,4,17,0,13369.17,500561.3,1503704
167.985,2002,2712,5545,4,1,0,25012.95,616684.3,1537415
141.132,2003,1450,5200,3,11,0,16122.57,505079.1,1574851
297.549,2004,2863,11136,4,0,0,20224.06,468683.5,1525676
232.27,2004,2689,5435,5,6,1,18780.56,596364.6,1534756
137.058,2001,1379,7312,2,53,0,2849.9,537553.1,1522148
96.935,2003,1050,11051,2,25,0,11045.31,566834.1,1548134
113.188,2000,1518,5248,3,12,0,13830.01,579788,1524808
318.011,2004,2276,5660,3,0,0,4941.52,548560.9,1539740
317.947,2003,3058,10368,4,0,1,20639.08,510786.6,1467774
177.352,2000,2574,15339,4,0,1,23983.02,487146.5,1593716
209.113,2005,2190,10043,2,18,1,17101.88,513655.6,1479120
91.843,2003,1090,8297,3,46,0,8396.66,550569.1,1508472
97.408,2003,1190,7150,2,33,0,10807.48,564917.6,1512303
176.127,2002,1834,7145,3,4,0,16594.86,480549.9,1526710
61.332,2003,690,8517,2,24,0,19472.47,471149.1,1536402
250.189,2003,2824,11705,4,0,0,20646.58,528490.6,1463634
108.559,2000,1520,13783,3,13,0,11421.16,504384,1552953
125.377,2002,1571,5713,3,0,0,24096.94,486052.1,1593348
268.626,2000,3652,9901,4,2,1,15117.52,485883.3,1539175
121.054,2004,1614,2080,3,8,0,20257,537316.7,1464661
161.615,2002,1767,8321,3,10,1,11275.54,497837.5,1530383
236.648,2004,1595,7444,3,24,0,3458.5,529486.6,1541108
166.238,2002,1908,21776,3,13,0,20838.53,498344.7,1588940
89.472,2000,1180,12408,3,14,0,11552.69,497319.9,1536583
109.455,2003,1572,12761,3,17,0,12158.73,507130.5,1559816
155.135,2002,1559,12084,3,7,0,11525.63,499672.4,1517157
145.629,2004,2316,19611,4,2,0,12280.8,495931,1541601
268.615,2003,2645,11641,4,3,1,14539.29,582426.3,1527612
130.324,2002,936,8471,2,42,0,3625.11,533197.4,1542882
100.281,2000,1469,5461,3,0,0,21772.13,492351.6,1588556
384.853,2003,3418,14207,4,0,0,19156.53,597054.4,1522061
178.36,2002,2247,6481,4,0,0,12778.81,569335.9,1507253
268.998,2004,2556,10486,3,36,0,10238.88,544347.2,1563327
220.303,2003,2286,5282,3,0,1,11621.92,512967.8,1562349
227.934,2004,2495,8583,4,0,0,13701.61,574845.2,1510569
122.296,2004,1094,5792,3,18,0,15866.68,500060.8,1569857
164.82,2004,1743,5125,3,10,0,18463.48,595294.8,1527011
95.787,2000,1377,5500,3,12,0,10624.26,500016.7,1529279
103.246,2002,1500,7460,2,21,0,9485,564515.4,1521706
238.598,2004,2860,11106,4,0,0,23416.74,491196.6,1594355
240.375,2002,2672,9309,4,6,1,17639.68,498608.2,1485941
129.013,2004,1221,5607,3,3,0,18743.25,537439.2,1469638
145.617,2003,1720,9712,4,8,0,21188.23,600831.8,1553012
343.129,2000,2795,8250,3,0,1,17430.84,494966,1490073
166.613,2001,2510,10024,4,8,1,14049.34,489471.5,1539349
142.145,2002,1796,6616,3,14,0,9635.32,503537.1,1526609
68.719,2004,682,7512,2,50,0,3706.95,522721.5,1529983
106.217,2004,1115,6251,2,29,0,4920.46,546818.8,1520271
497.587,2004,3142,26457,4,15,1,19033.97,473604,1518732
143.315,2001,1780,9596,3,4,0,13469.29,491366.6,1539130
294.082,2003,3603,9987,5,0,0,22966.53,609234.5,1519001
260.965,2004,2228,9629,4,9,0,18195.54,497954.1,1484132
210.051,2004,1779,9759,3,24,0,4703.32,527977.9,1544926
176.53,2004,1952,7875,4,14,0,17162.01,519689.7,1476847
169.142,2004,1578,7481,3,11,0,19725.13,521320.5,1467787
261.951,2001,2746,13438,4,7,1,13331.67,497982,1507515
125.565,2003,1454,6089,3,0,0,24657.25,615224.1,1540398
113.43,2002,1338,5276,3,9,0,14764.87,504071.6,1568536
74.566,2002,584,8362,1,15,0,5181.76,534249.5,1548105
171.494,2001,1788,6026,4,0,1,21796.75,509269.4,1464287
289.386,2001,3059,10790,4,0,0,20825.23,511867.3,1466725
283.543,2002,3313,20512,4,0,0,26427.72,487251.2,1603620
163.996,2003,1194,12187,3,15,0,4486.06,534493.6,1545817
133.31,2003,1457,5305,3,9,0,12276.31,574868.3,1535667
143.263,2004,1400,128537,3,34,1,29780.09,475262.9,1608580
245.49,2005,1952,5490,4,6,1,20712.82,602410.3,1523692
96.893,2001,1220,9113,3,9,0,16123.36,485259,1549596
245.529,2000,1997,4156,3,1,0,2047.97,529641.7,1535363
179.511,2004,1237,6793,2,24,0,2127.16,541689.1,1532431
93.103,2002,1214,9002,3,29,1,10711.82,500318.5,1537764
81.166,2003,960,5413,2,33,0,4006.34,541368,1519686
121.748,2000,1801,9198,3,24,1,6135.99,553875.6,1524537
207.962,2004,2081,9940,3,2,0,22623.74,461399.4,1520143
143.936,2005,1776,19633,4,32,0,9623.72,510125.8,1550769
28.961,2002,771,10124,2,16,0,4942.84,528326.2,1516239
71.658,2002,1250,8011,3,31,0,9540.46,511638.9,1552128
319.568,2004,2880,7584,4,1,1,17036.09,570948.9,1488413
114.271,2004,1484,8426,3,19,0,19801.5,598433.4,1544470
296.616,2004,2348,9581,4,7,0,18455.21,496228.2,1484428
157.105,2003,1667,10378,3,26,0,6410.07,553350.8,1521108
107.929,2005,1188,11250,3,35,1,8868.35,506614.9,1538217
86.259,2000,1733,11238,4,40,0,12433.51,495752.2,1542827
82.569,2004,1041,8029,3,33,0,14916.1,487674.7,1544223
114.343,2000,1985,24493,4,19,0,12910.31,542415.4,1489410
121.647,2000,1792,5499,4,0,0,11362.87,564779.6,1508876
110.364,2003,1094,5727,3,12,0,10855.88,567898.6,1517820
127.019,2002,1872,10826,3,11,0,21630.2,540842.1,1460363
224.338,2004,2156,11241,4,7,0,18905.67,596876.7,1532045
103.384,2003,1570,4501,3,2,0,12377.03,566695.1,1505897
86.238,2000,1288,11413,3,16,0,20537.95,491470,1582699
63.113,2001,864,13344,2,37,0,7110.44,512144.8,1536544
254.615,2002,3124,6003,5,0,1,21985.63,584456.4,1478711
163.191,2003,1985,5984,4,1,0,19401.7,544789.7,1468205
92.73,2002,1428,8967,3,13,0,11152.42,504389.3,1551412
140.166,2003,1452,2523,3,0,0,13350.35,569831.6,1504709
127.656,2002,1331,9124,3,13,1,11389.87,568801.3,1515486
75.859,2001,1216,6187,2,10,0,18691.52,541979.7,1470170
158.41,2004,2841,6534,4,0,0,21884.35,488723.9,1586163
154.458,2002,1976,14236,3,19,0,7826.56,539879.9,1505911
104.561,2001,1275,5244,3,15,0,15853.52,500410.9,1570111
113.506,2001,1219,5249,3,12,0,14003.08,580175.3,1523583
334.786,2002,3492,13901,4,0,1,20714.73,511131,1467380
163.156,2002,1682,5500,3,0,0,23512.79,458067,1523245
102.908,2002,1266,4512,3,15,0,15389.01,580943.2,1551714
229.366,2004,2179,6631,4,1,0,23530.51,611356.1,1520677
148.017,2001,1979,7552,3,11,0,17516.34,528457.9,1473965
162.586,2001,1994,8286,3,0,0,18926.66,472765.1,1528731
137.884,2003,1786,6595,3,0,0,22115.82,488252.5,1586760
134.263,2002,1556,4626,3,10,0,16846.64,590066.3,1528523
97.479,2004,1174,1620,2,16,0,16942.12,523607.7,1476640
137.013,2001,1484,5690,4,0,0,25055.22,616827.7,1537359
363.265,2001,4080,8374,6,4,0,18351.19,497664.3,1483710
151.216,2000,2095,5812,4,0,0,19983.28,545084.8,1466319
102.307,2000,1468,7501,3,22,1,11256.59,571762.8,1529969
394.432,2002,3611,9276,4,0,1,23281.24,610012.2,1517431
59.412,2003,1205,6655,3,34,0,6177.24,517983.1,1519829
131.782,2003,1560,13096,3,15,0,19017.04,502141.7,1584262
74.925,2000,1052,5863,3,0,0,20684.59,489791.8,1581886
63.556,2002,1146,26347,2,30,0,37734.16,658616.6,1527195
149.39,2002,1682,9120,3,17,1,15527.24,581341,1551935
221.587,2004,2550,7778,4,0,0,23281.46,468698.8,1492834
76.61,2002,1176,24086,4,31,0,15268.95,491525.1,1556304
249.906,2003,2764,8899,4,9,1,18039.14,594039.4,1531358
136.741,2003,1476,1700,3,0,0,17561.41,592306.3,1535467
226.456,2004,2536,6412,4,2,0,23447.21,611214,1521708
142.305,2003,1444,5003,3,0,1,14359.37,579851.4,1517148
994.247,2000,5267,17029,5,0,1,17147.1,496680.1,1489732
103.222,2001,1408,2933,3,11,0,14640.13,578793.8,1550498
218.953,2000,1748,11264,3,20,0,5176.82,546418.3,1543525
231.592,2002,3339,14299,5,0,0,25370.07,451574.8,1531642
373.175,2004,2836,3416,4,2,0,16145.07,496306.1,1494723
218.632,2003,2098,3347,3,0,0,5031.74,550300.3,1536901
133.87,2005,864,6490,3,47,0,19963.89,469603.7,1537232
266.064,2004,2860,21316,5,24,1,11587.28,572052,1523275
84.21,2003,1158,9314,2,29,0,10813.01,566099.2,1514304
243.008,2002,3080,14414,4,0,0,19817.18,476542.5,1502255
52.669,2002,810,6177,3,62,0,9868.38,521908.5,1560793
134.072,2002,1510,6600,3,15,1,15047.78,578013.3,1555071
101.275,2001,1404,6840,3,15,0,11707.18,569127.6,1513766
209.813,2004,2457,9014,3,6,1,21436.52,537993.6,1460815
135.253,2000,1895,8654,3,9,0,17802.27,593226.7,1529048
58.244,2000,1154,11045,3,42,0,9664.06,508743.3,1549129
74.223,2000,1176,4050,2,12,0,15530.01,522707.2,1481593
94.087,2001,1613,10973,3,38,1,10966.24,565194.1,1511765
107.929,2005,1500,7296,3,34,0,6735.73,514456.2,1522534
238.994,2002,6490,102589,6,21,1,11759.46,502246.6,1551802
127.76,2003,1455,5506,3,0,0,15460.64,584531.3,1541348
128.242,2002,1511,8256,3,23,0,5558.46,552701,1527403
148.269,2002,1632,5555,3,4,0,10496.45,548914.4,1499659
80.267,2003,1139,8381,3,44,0,9133.66,510373,1548422
145.431,2004,1080,7349,3,16,0,5972,529902.8,1550066
426.279,2000,3689,25578,5,1,1,15850.88,494950.8,1497700
105.17,2001,1328,12246,3,17,0,17336.95,505976.4,1580134
284.721,2001,2398,27852,4,3,1,20252.14,469768.1,1517536
99.981,2005,1107,9172,3,47,0,7966.64,510179.1,1539795
135.236,2003,1431,4954,3,3,0,8707.4,563411.3,1531467
96.496,2002,1187,7610,3,15,0,13483.82,577980.9,1521254
151.656,2003,1798,4760,3,4,1,21001.92,536545.3,1462191
98.43,2000,1223,11898,3,13,0,11749.5,503764.6,1553934
214.235,2001,2480,120468,3,16,1,31455.88,637034.1,1545708
88.358,2001,1095,6500,4,29,1,11952.49,568755.6,1511393
99.822,2004,1084,7450,3,34,0,10280.23,566518.1,1542700
171.591,2001,2740,10105,4,0,1,21789.05,603380.9,1551479
448.585,2004,3888,10354,4,0,1,19622.02,598276.4,1520028
199.003,2001,2744,65083,4,23,1,19733.39,471728.4,1545650
145.271,2000,1718,5500,3,0,0,20895.64,534782.1,1462519
435.858,2004,2244,11386,3,21,1,4782.67,543331.4,1544297
98.464,2003,1116,10156,3,30,0,9850.61,566043.1,1522652
148.042,2001,1924,11180,3,0,0,23958.07,485131.2,1592023
114.968,2005,1156,4406,3,4,0,6823.18,512928.4,1526460
153.148,2002,2342,6415,3,0,0,11707.06,571382.2,1519238
173.874,2003,2001,5843,3,9,0,18760.7,596233.9,1526469
124.86,2003,1366,6422,3,17,0,16862.1,521899.5,1477290
133.142,2004,1822,10587,3,1,0,28842.01,628294.1,1516070
91.431,2003,1516,11516,4,28,0,9339.48,509755.4,1548718
254.71,2003,2824,12115,4,0,0,20848.62,529367.6,1462892
142.732,2001,1252,7152,3,37,0,4037.26,533965.6,1544319
188.608,2003,3622,39982,5,23,1,12630.18,575264.6,1521943
258.783,2002,2733,9174,4,0,1,20935.52,509061.7,1467406
98.792,2003,1348,5122,3,12,0,18922.31,539157.5,1469146
449.763,2002,3525,12150,4,0,1,13560.66,495074.7,1511104
67.393,2004,1015,7150,3,45,0,5662.53,516794.1,1535553
195.28,2004,2392,6899,4,0,0,25763.33,619056.9,1538601
235.218,2002,2260,9489,4,8,0,17869.26,497598.8,1485791
175.054,2001,2302,5287,4,0,0,23159.25,610036.4,1520047
286.549,2003,2460,9011,4,9,1,11896.01,496765.9,1522442
111.371,2002,1275,5904,3,0,0,12785.39,576188.6,1538282
336.166,2001,3146,11437,3,4,1,12396.9,497887.2,1514065
147.701,2002,1574,5336,3,4,0,19630.91,599252.6,1532320
108.511,2003,1286,8003,2,21,0,17416.52,525592.4,1474690
169.208,2002,1987,5498,4,0,0,21937.4,603739.3,1551979
89.642,2001,1209,8562,3,28,0,15028.03,486984.6,1543047
66.127,2000,1000,6638,3,31,0,11864.01,513181.5,1498738
193.214,2003,1815,10770,3,10,0,12622.98,493839.9,1525134
194.098,2004,2365,8548,4,3,0,20354.72,601609.2,1529081
110.49,2001,1371,8894,4,14,0,13769.7,493588.8,1549561
146.735,2002,1282,9991,3,16,1,19284.88,473056.3,1544850
183.748,2004,1832,8028,3,15,0,22111.46,517792.7,1460559
109.087,2000,1523,7573,3,13,0,17803.03,521620.4,1474183
155.258,2001,2082,10267,4,3,1,22571.42,460819.6,1534116
334.403,2002,3538,10982,4,6,1,18710.75,495315.3,1484098
317.947,2003,3660,8522,5,0,1,21102.63,603945.5,1526561
221.863,2001,2710,7698,5,0,1,14545.78,582467.7,1527899
170.841,2004,1791,6103,3,9,0,17693.89,592511.7,1524334
188.844,2002,2446,7825,4,0,0,19551.82,598900.1,1534759
390.044,2004,1883,16313,5,39,1,2805.5,538686.3,1539462
162.773,2003,1939,8002,3,4,0,14627.82,492147.6,1553062
410.975,2002,3351,22000,5,7,1,19450.65,472414.5,1517735
261.072,2002,2096,8707,3,42,0,887.47,537446,1532391
131.443,2004,1170,8064,3,0,0,18099.49,499686.3,1578983
169.121,2004,2509,6721,3,15,0,15597.05,506585,1573784
81.416,2000,4503,16576,4,-1,0,17522.26,493074.7,1491562
94.584,2000,1361,5405,3,0,0,19683.63,470238.3,1531690
127.383,2003,628,5625,2,17,0,6450.41,541323.8,1551249
147.905,2004,1202,9692,3,35,1,5867.99,548846,1517883
124.176,2001,1444,4651,3,0,0,19125.14,544275.9,1469044
120.261,2000,1656,22847,3,15,0,11145.14,517408.3,1563257
205.335,2001,2515,27074,4,17,0,11450.19,500957,1514838
130.186,2002,1305,5019,3,0,0,14873.4,579582.1,1511588
77.946,2000,1521,9483,3,41,0,6470.08,555158.3,1537253
75.226,2000,1432,7572,3,21,0,16286.62,483524,1546074
167.858,2003,1655,6485,3,0,0,18671.55,576964.3,1486596
144.211,2000,1632,5250,3,13,0,13723.31,502174.4,1500086
156.081,2001,1144,5526,3,16,0,2897.66,530601.5,1539616
175.301,2004,1744,9059,4,0,0,19709.66,472514.3,1548423
447.308,2003,2924,14850,4,18,1,4131.9,539966.1,1543651
86.877,2000,1017,4707,3,3,0,11689.58,573008.9,1534932
121.759,2000,1456,10450,3,27,0,4298.13,545187.8,1521514
146.798,2000,2008,91037,3,15,0,16235.13,587881.3,1536129
140.006,2003,2260,5500,4,0,0,16305.38,539778.5,1477813
170.497,2004,1859,2929,3,0,0,22450.95,463998.7,1510819
131.775,2003,1424,9346,3,23,0,3755.08,545509.9,1537259
111.017,2002,1246,3240,3,2,0,20505.6,535339.7,1463801
160.804,2003,1987,5495,4,0,0,21980.15,603623.4,1552828
233.188,2000,2718,5842,3,14,0,19565.83,507052.8,1588990
71.422,2004,862,7185,2,32,0,19899.83,469787.7,1536938
120.032,2003,1136,8719,3,15,0,17946.04,514146.7,1475953
322.28,2002,2784,12965,4,35,1,9086.92,534227.1,1560914
206.256,2003,1788,20408,4,28,0,3740.77,545213.3,1537592
73.868,2000,1064,9992,3,31,0,9709.86,518008.2,1504036
228.388,2000,3268,9003,3,0,0,14152.96,576091.3,1552442
94.929,2002,960,8218,2,16,0,6111.25,530634.9,1550709
153.103,2003,1874,5661,4,3,0,21594.84,602684.9,1551582
236.563,2002,3135,13391,5,0,1,14689.54,487343.1,1539382
90.271,2000,1856,8260,2,17,0,17050.46,540277.5,1475404
103.315,2000,1803,10737,3,9,0,21761.73,540239.1,1459881
142.646,2000,1732,8801,4,27,1,11401.59,569573.3,1545010
497.108,2002,4398,31150,4,6,1,19477.55,472176.2,1518447
414.439,2002,2977,17654,4,0,1,16394.83,481768.9,1522207
118.689,2003,1576,9585,3,24,0,11696.91,497048.8,1537865
211.538,2000,2439,8898,4,0,1,14605.33,582631.2,1527447
145.591,2004,1800,53463,4,20,0,11856.05,507197.9,1558487
94.249,2000,1197,8213,2,21,0,15693.71,512338.7,1484765
283.555,2003,2179,4478,3,0,0,5169.78,550765.9,1536927
143.796,2000,1542,8595,3,10,1,18235.25,514368.8,1474859
135.568,2001,2240,17736,4,22,1,12264.08,569449.3,1551641
140.49,2004,1697,9343,5,29,1,9367.45,562913.1,1543622
141.696,2004,1405,9218,3,11,0,13270.65,492347.7,1540670
382.901,2001,1615,27162,3,36,0,6804.45,542993.3,1510309
237.227,2004,2516,7800,4,0,0,21326.25,469414.3,1506222
156.733,2003,2325,6603,4,0,0,22012.5,488457.4,1586489
161.998,2002,2608,8821,4,0,0,22572.18,461230.1,1539469
299.847,2004,2330,9352,4,7,1,17780.96,497721.2,1486065
109.304,2000,1354,6947,3,8,0,16405.11,526992.2,1477836
58.074,2000,1275,4028,3,16,0,9917.46,518720.6,1559377
133.359,2002,1636,8197,3,12,0,16785.48,527119.8,1476550
237.664,2004,2383,9941,4,0,1,24819.42,453390.1,1532369
118.751,2004,1054,5715,3,11,0,11819.44,573456.8,1534731
79.857,2000,1107,10506,3,35,0,7017.95,529335.3,1508732
25.075,2000,1044,4213,2,52,0,19384.15,491530.2,1577700
187.967,2001,2276,10141,4,0,0,13676.04,489965.3,1530017
155.69,2003,2025,9370,3,11,0,21640.77,514887.8,1462933
1332.096,2004,3085,30276,3,19,1,16747.3,482778.3,1513463
160.23,2005,1426,4616,4,6,0,12313.11,566102.2,1505495
1502.278,2001,3942,72905,4,36,1,6911.42,546433.1,1550736
145.538,2004,1377,10987,3,20,0,10627,567734.4,1519515
228.976,2001,2419,13299,4,4,1,8141.11,552508.8,1511058
69.46,2000,894,9973,2,46,0,6175.45,554845.3,1527869
145.739,2000,1790,6805,4,4,0,15511.62,484011.5,1528183
219.607,2000,2440,9808,4,3,0,17823.76,499488.3,1484489
156.976,2001,1737,8631,3,2,1,14095.18,492940.3,1550711
79.572,2001,1027,7923,2,31,0,8048.56,508917.8,1536194
145.433,2004,1354,7351,3,3,0,16555.02,587617.5,1518205
282.772,2004,2493,9159,4,7,1,16951.66,479296.7,1527850
120.336,2004,1152,6647,3,8,0,6346.8,529914.7,1551338
139.59,2002,1960,4616,3,0,0,23471.23,458721.6,1519229
100.421,2000,1148,6248,2,2,0,7316.85,540550.1,1554422
34.102,2000,1828,8189,4,33,0,3139.07,526876.7,1524557
77.994,2000,1162,7691,3,36,0,8422.76,507733.5,1536536
121.426,2002,1362,10190,3,32,0,12153.62,502843,1507276
134.572,2002,1688,9637,3,0,0,19406.35,473761.4,1549163
135.236,2003,1764,8990,3,0,0,15468.47,584471.8,1541756
83.103,2000,1066,7561,3,18,0,15633.76,486753.5,1549005
130.544,2001,1695,8310,3,0,0,13706.88,492249.6,1545591
136.025,2000,2318,5294,4,1,0,11390.92,564758.2,1508692
141.773,2004,1460,6482,3,16,0,16871.73,524796.9,1476637
215.712,2003,1856,9601,3,40,1,10913.62,546862.8,1564836
60.71,2000,1066,7489,2,15,0,6148.93,553946.3,1537583
162.516,2002,2030,7495,4,3,0,13538.54,576406.6,1546788
102.594,2004,1127,5416,3,15,0,10764.72,502774.1,1545971
102.791,2003,1227,13303,3,12,0,28613.09,489660.5,1613424
206.536,2003,2426,8515,4,3,1,16906.42,533791.6,1475621
207.583,2003,2588,14717,3,18,0,21630.67,496068.3,1590568
93.686,2002,1233,39893,3,39,0,5065.84,518089.7,1529496
197.87,2005,1595,8773,2,48,0,10095.86,545144.3,1562588
160.77,2004,1665,7967,3,13,0,18274.22,520441.5,1472876
104.794,2003,1130,6597,3,34,0,9469.23,539290.9,1500341
156.125,2002,1972,5584,4,0,0,21348.36,602229.3,1550260
304.582,2003,3130,10601,4,0,1,18376.02,474726.8,1526194
141.296,2003,1008,7050,2,63,0,3833.35,534071.8,1543655
84.398,2003,976,10373,2,33,0,19008.04,595979.3,1543477
97.976,2004,1025,9194,3,34,0,10189.45,566350.8,1542285
121.364,2000,1366,4989,3,0,0,14971.26,580111.3,1550188
245.655,2001,2714,10097,4,0,1,13744.98,489734.8,1530210
174.755,2004,1932,5488,4,3,1,19851.04,544371.9,1466649
339.487,2001,2726,9359,4,0,1,21005.2,511889.3,1466091
88.366,2000,1050,12792,3,22,0,11533.96,568378.5,1548643
119.719,2000,1488,8102,3,8,1,17359.86,519692.1,1476173
133.289,2003,1580,5688,3,13,0,15642.51,506633.3,1574001
77.229,2002,1344,12395,3,12,0,18573.51,490112.4,1572517
187.963,2004,1566,7945,3,0,0,19761.25,580029.1,1484580
83.839,2002,1088,7764,3,37,0,4055.63,521626.3,1529466
121.42,2000,1532,7346,3,12,0,15987.5,504789,1574112
100.301,2000,1175,15979,4,35,0,4991.27,528514,1546209
142.361,2001,2088,10212,4,0,0,22670.92,460744.2,1537912
135.353,2000,1783,5500,3,0,0,18971.08,518130.7,1471118
117.339,2000,1396,5251,3,9,0,18334.84,521048.2,1472524
325.062,2004,2865,6858,4,4,1,14333.68,580512.2,1519841
191.979,2003,1618,9135,3,42,0,7644.97,553925.8,1547377
275.814,2002,2606,11905,4,0,1,16381.45,481635.3,1523343
224.763,2005,1943,8973,4,13,0,17712.26,592747.8,1526052
317.469,2002,3515,9000,5,5,1,17926.58,498778.2,1484608
135.236,2003,1140,8087,2,33,0,4595.73,538193.1,1545797
142.724,2002,2088,8774,4,0,0,22244.77,488801.1,1587762
48.907,2000,938,23206,2,53,0,13117.08,508909.7,1565464
123.313,2001,1422,8894,3,7,0,13192.37,493675.4,1544528
202.163,2002,2550,29720,3,6,0,21986.58,496338.2,1592129
238.141,2004,2857,10794,4,5,0,14058.37,488698,1531318
99.891,2004,1003,6001,3,33,0,10922.34,567502.8,1545859
129.37,2002,1710,5722,4,8,0,17693.97,592724.8,1535697
115.346,2000,1979,11978,3,22,1,15107.44,485787.9,1538351
131.848,2002,1721,11564,4,6,0,11199.7,509702.1,1557918
105.581,2004,1000,6648,3,34,0,11477.51,567381.1,1512130
152.387,2003,1630,9753,4,11,1,18077.16,523333.7,1472895
117.356,2003,1629,15842,4,30,1,8338.35,513444.3,1548164
115.273,2000,1868,7339,4,0,0,15652.29,584136.8,1516663
143.823,2002,1913,5000,3,4,0,13581.7,578011.9,1520018
399.322,2004,3881,23562,5,0,0,23323.7,589561.6,1477575
198.719,2004,1580,6648,3,11,0,5563.33,538389.5,1549007
129.617,2002,1642,6061,3,5,0,11308.72,498520.1,1538696
132.73,2003,1912,4710,4,22,0,16574.4,520191.3,1478710
153.017,2002,1789,22844,3,11,0,12622.78,495022.1,1542545
108.503,2002,1492,7731,3,40,0,4766.86,544424.1,1518735
87.917,2000,1292,5370,3,0,0,12103.99,565746,1506145
241.844,2000,2675,13929,4,5,1,11124.24,570335.2,1522568
156.992,2002,1306,7348,2,42,0,2766.9,542712.9,1526579
137.343,2000,1654,11740,3,21,0,14752.42,494884.4,1503748
103.617,2003,1254,8176,3,41,0,9201.45,530125.3,1501269
166.287,2004,1751,6432,3,12,0,14674.44,582270.2,1522761
148.991,2001,1080,3116,2,6,0,2438.2,540061.1,1537159
79.709,2003,1273,7196,3,13,0,8838.26,506277.2,1536174
169.898,2002,2456,11206,3,0,0,18952.15,474588,1546557
175.867,2003,2176,7395,4,0,0,13263.47,571140.2,1507090
266.064,2004,2658,8399,4,5,1,19539.3,598895.3,1534054
127.271,2002,1487,7384,3,24,1,16440.05,523064.3,1478442
148.101,2002,1243,5749,4,0,0,21382.4,604323.1,1521285
190.104,2005,1769,11626,3,11,0,21045.41,497681.7,1589328
144.569,2005,1408,9776,3,18,0,19274.21,496742.6,1581598
142.709,2003,1611,5521,3,11,0,17996.63,593752.1,1526913
